Citizen_ID,Diet_Type,District_Name,Occupation,Wealth_Index,House_Size_sq_ft,Life_Expectancy,Vehicle_Owned,Work_District,Bio_Hash
CIT_15744,Seafood,The Golden Reef,Miner,5302.0,1218.0,48.0,Submarine,Deep Trench,2c2215a2
CIT_8840,Seaweed,The Golden Reef,Scribe,8260.0,,71.0,No Vehicle,Mariana Plaza,e9a2062f
CIT_18263,Seaweed,Mariana Plaza,Warrior,44516.0,6711.0,74.0,No Vehicle,Deep Trench,205139d8
CIT_8188,Seaweed,Coral Slums,Miner,1666.0,121.0,53.0,Fin Bicycle,Mariana Plaza,6b48d1db
CIT_19614,Seaweed,The Golden Reef,Miner,9878.0,2265.0,65.0,Submarine,Deep Trench,0fc65b9a
CIT_14733,Exotic Imports,Mariana Plaza,Merchant,20797.0,3230.0,61.0,Fin Bicycle,Mariana Plaza,5e088c7e
CIT_19140,Seafood,Deep Trench,Warrior,3264.0,319.0,39.0,Submarine,Deep Trench,fc536277
CIT_4239,Seafood,Mariana Plaza,Merchant,2132.0,314.0,55.0,Submarine,The Golden Reef,420b4fa6
CIT_2050,Seaweed,Coral Slums,Miner,1489.0,104.0,43.0,Sea Scooter,Deep Trench,b5b05696
CIT_8618,Seaweed,Deep Trench,Warrior,1599.0,212.0,35.0,Sea Scooter,Mariana Plaza,5b7c35d8
CIT_10322,Exotic Imports,Deep Trench,Warrior,9688.0,,34.0,Fin Bicycle,Coral Slums,bf979878
CIT_18225,Seafood,The Golden Reef,Fisher,17453.0,3969.0,67.0,No Vehicle,Coral Slums,1199b8de
CIT_5091,Exotic Imports,Mariana Plaza,Fisher,7446.0,1129.0,33.0,No Vehicle,Mariana Plaza,c6eb8372
CIT_2506,Seafood,Deep Trench,Merchant,1554.0,199.0,56.0,Sea Scooter,Mariana Plaza,a7d8a0d6
CIT_12230,Seafood,Coral Slums,Fisher,1493.0,112.0,47.0,No Vehicle,Deep Trench,7796107e
CIT_12340,Seaweed,Deep Trench,Warrior,3354.0,372.0,40.0,Sea Scooter,Deep Trench,8ae1fd80
CIT_19583,Seafood,Coral Slums,Miner,3167.0,209.0,47.0,Sea Scooter,Coral Slums,60cb2288
CIT_2184,Seaweed,The Golden Reef,Miner,2136.0,513.0,51.0,Fin Bicycle,Coral Slums,6e540f28
CIT_5880,Exotic Imports,The Golden Reef,Miner,2067.0,546.0,48.0,Sea Scooter,Coral Slums,12ecc631
CIT_1279,Seafood,Coral Slums,Miner,1863.0,128.0,46.0,Sea Scooter,Coral Slums,d83801e3
CIT_7728,Exotic Imports,The Golden Reef,Merchant,34444.0,7692.0,89.0,Sea Scooter,Mariana Plaza,a912fc33
CIT_0412,Seaweed,Coral Slums,Miner,1576.0,100.0,47.0,Sea Scooter,Coral Slums,10495c20
CIT_14350,Exotic Imports,The Golden Reef,Merchant,49735.0,10000.0,98.0,Fin Bicycle,Mariana Plaza,9e32836b
CIT_8425,Exotic Imports,The Golden Reef,Scribe,7645.0,1656.0,56.0,No Vehicle,Mariana Plaza,f4e16b0a
CIT_4402,Seaweed,Deep Trench,Fisher,1973.0,225.0,47.0,Sea Scooter,Deep Trench,0bceb18b
CIT_4949,Seaweed,Deep Trench,Fisher,1033.0,123.0,48.0,Sea Scooter,Deep Trench,a61394c4
CIT_19275,Seafood,Deep Trench,Scribe,5967.0,,73.0,Submarine,Mariana Plaza,3441fb24
CIT_6656,Seafood,The Golden Reef,Fisher,3004.0,757.0,45.0,No Vehicle,The Golden Reef,4fbae161
CIT_16011,Seafood,The Golden Reef,Merchant,332113.0,,109.0,Royal Submarine,The Golden Reef,5e2b63bb
CIT_14621,Seafood,Deep Trench,Miner,3345.0,331.0,47.0,Fin Bicycle,Deep Trench,642d63dd
CIT_6999,Seaweed,Mariana Plaza,Scribe,1621.0,306.0,61.0,Submarine,Mariana Plaza,79531fed
CIT_8312,Seafood,Coral Slums,Fisher,2201.0,115.0,44.0,No Vehicle,Coral Slums,f9449477
CIT_3336,Exotic Imports,Deep Trench,Fisher,1779.0,163.0,23.0,Fin Bicycle,Deep Trench,81efc59f
CIT_2770,Exotic Imports,Deep Trench,Scribe,1630.0,150.0,51.0,Sea Scooter,Mariana Plaza,bab1867a
CIT_4621,Exotic Imports,Mariana Plaza,Warrior,,729.0,32.0,Sea Scooter,The Golden Reef,3bca269c
CIT_14823,Seaweed,Mariana Plaza,Warrior,2496.0,,41.0,Sea Scooter,Mariana Plaza,d813a865
CIT_17874,Exotic Imports,Deep Trench,Fisher,5023.0,547.0,32.0,Fin Bicycle,The Golden Reef,f0663258
CIT_4488,Exotic Imports,Mariana Plaza,Merchant,1526.0,206.0,44.0,No Vehicle,Mariana Plaza,76bb3914
CIT_19230,Seaweed,Deep Trench,Fisher,1356.0,100.0,46.0,Fin Bicycle,Deep Trench,3df3ba88
CIT_11402,Seafood,Mariana Plaza,Miner,4672.0,765.0,43.0,No Vehicle,The Golden Reef,1ee34cd0
CIT_18788,Exotic Imports,The Golden Reef,Merchant,92510.0,10000.0,94.0,Submarine,Mariana Plaza,e1b5568f
CIT_17568,Seafood,Mariana Plaza,Warrior,15841.0,2396.0,52.0,No Vehicle,The Golden Reef,5e43c36f
CIT_2064,Seaweed,Coral Slums,Miner,1010.0,100.0,49.0,Fin Bicycle,Coral Slums,d4905430
CIT_13352,Exotic Imports,The Golden Reef,Merchant,12195.0,2689.0,70.0,No Vehicle,Mariana Plaza,90d47794
CIT_2002,Seafood,Coral Slums,Scribe,1462.0,100.0,55.0,Sea Scooter,Coral Slums,a8161745
CIT_8535,Exotic Imports,The Golden Reef,Miner,2013.0,534.0,40.0,Sea Scooter,Coral Slums,ce3ce61b
CIT_13492,Seaweed,Deep Trench,Miner,4615.0,471.0,52.0,Sea Scooter,Coral Slums,38b044df
CIT_2842,Seafood,Mariana Plaza,Scribe,9919.0,1484.0,75.0,No Vehicle,Mariana Plaza,6dbfb25a
CIT_2969,Seaweed,Deep Trench,Fisher,1454.0,170.0,52.0,Sea Scooter,Coral Slums,f76f73a0
CIT_6698,Seafood,Coral Slums,Miner,,221.0,39.0,Sea Scooter,The Golden Reef,d29d1f33
CIT_14249,Seafood,The Golden Reef,Merchant,16844.0,3885.0,77.0,Sea Scooter,Deep Trench,24961a22
CIT_6531,Exotic Imports,The Golden Reef,Fisher,,387.0,44.0,No Vehicle,Deep Trench,84f3eea6
CIT_8076,Exotic Imports,Deep Trench,Warrior,2762.0,254.0,28.0,Sea Scooter,Coral Slums,69a1a2db
CIT_9013,Seaweed,The Golden Reef,Merchant,8447.0,1981.0,77.0,Fin Bicycle,Coral Slums,99f28a0c
CIT_0505,Exotic Imports,Deep Trench,Fisher,2199.0,247.0,37.0,Sea Scooter,Coral Slums,7747c1f1
CIT_11559,Exotic Imports,Mariana Plaza,Warrior,4954.0,792.0,31.0,Sea Scooter,The Golden Reef,2153b56e
CIT_16742,Seaweed,The Golden Reef,Merchant,6939.0,1407.0,66.0,No Vehicle,The Golden Reef,3c3321f0
CIT_1337,Seaweed,Deep Trench,Scribe,4792.0,487.0,67.0,Fin Bicycle,Coral Slums,f755aa5b
CIT_0194,Seafood,The Golden Reef,Merchant,2435.0,540.0,56.0,Sea Scooter,Mariana Plaza,e1016cd2
CIT_0121,Seaweed,Deep Trench,Merchant,3693.0,421.0,58.0,Fin Bicycle,The Golden Reef,b8527df7
CIT_7279,Seaweed,Mariana Plaza,Scribe,8199.0,1213.0,64.0,No Vehicle,Coral Slums,eba86df7
CIT_14235,Seaweed,Mariana Plaza,Scribe,1660.0,153.0,57.0,Submarine,Mariana Plaza,ce0cf279
CIT_19035,Seaweed,The Golden Reef,Merchant,49713.0,,110.0,Sea Scooter,The Golden Reef,870f90e8
CIT_12408,Seafood,Mariana Plaza,Scribe,3544.0,571.0,52.0,Sea Scooter,Mariana Plaza,c4ea221c
CIT_16573,Seafood,The Golden Reef,Miner,3091.0,778.0,46.0,No Vehicle,Mariana Plaza,b5910360
CIT_3522,Exotic Imports,The Golden Reef,Merchant,3004.0,580.0,44.0,Sea Scooter,The Golden Reef,631b287b
CIT_2004,Seafood,The Golden Reef,Miner,14400.0,3129.0,63.0,Submarine,Deep Trench,9bb8bf9d
CIT_17237,Seaweed,The Golden Reef,Merchant,10408.0,2353.0,69.0,No Vehicle,The Golden Reef,b5398d1b
CIT_1313,Seafood,Deep Trench,Miner,,532.0,38.0,No Vehicle,Coral Slums,d7e35472
CIT_11387,Exotic Imports,Deep Trench,Warrior,1920.0,261.0,24.0,Sea Scooter,Mariana Plaza,b6f04377
CIT_9906,Seafood,Mariana Plaza,Warrior,8978.0,1351.0,35.0,Sea Scooter,Deep Trench,a3d9d604
CIT_1759,Seafood,Coral Slums,Fisher,1231.0,100.0,45.0,No Vehicle,Deep Trench,b0906238
CIT_19559,Seafood,The Golden Reef,Miner,1930.0,,40.0,Fin Bicycle,Coral Slums,6e2d01d0
CIT_10814,Seafood,Deep Trench,Warrior,1150.0,,,Fin Bicycle,Deep Trench,ca9735ec
CIT_4611,Exotic Imports,Deep Trench,Merchant,6554.0,730.0,55.0,Submarine,Mariana Plaza,4a195352
CIT_7025,Seafood,The Golden Reef,Miner,9390.0,2092.0,57.0,Fin Bicycle,The Golden Reef,0103cbc7
CIT_11211,Seafood,Deep Trench,Warrior,2930.0,310.0,38.0,Fin Bicycle,Deep Trench,d3335625
CIT_17000,Seafood,Mariana Plaza,Scribe,2234.0,349.0,57.0,Sea Scooter,The Golden Reef,f33a8d84
CIT_9325,Seaweed,The Golden Reef,Merchant,2611.0,585.0,69.0,Sea Scooter,The Golden Reef,106231dc
CIT_11521,Seafood,The Golden Reef,Miner,49126.0,10000.0,96.0,Submarine,The Golden Reef,f80ee634
CIT_10473,Seafood,Deep Trench,Fisher,1182.0,164.0,46.0,Sea Scooter,Deep Trench,d5c5348c
CIT_14284,Exotic Imports,The Golden Reef,Merchant,8405.0,1758.0,63.0,Fin Bicycle,Mariana Plaza,14c1afde
CIT_15499,Exotic Imports,The Golden Reef,Fisher,1543.0,372.0,41.0,Sea Scooter,Mariana Plaza,5196658c
CIT_0123,Seafood,The Golden Reef,Merchant,13518.0,2953.0,69.0,Sea Scooter,The Golden Reef,0b18d3d8
CIT_2629,Exotic Imports,Deep Trench,Warrior,4646.0,436.0,29.0,Fin Bicycle,Deep Trench,d09f7467
CIT_16811,Exotic Imports,The Golden Reef,Merchant,,,55.0,Sea Scooter,The Golden Reef,ccccbd66
CIT_8900,Seaweed,Deep Trench,Scribe,1621.0,168.0,65.0,No Vehicle,Mariana Plaza,16b311ce
CIT_11542,Seafood,Coral Slums,Miner,1293.0,107.0,52.0,Sea Scooter,Coral Slums,bd90d9ec
CIT_3841,Seaweed,Deep Trench,Warrior,1816.0,233.0,47.0,Sea Scooter,Deep Trench,e1066eb3
CIT_2327,Seaweed,The Golden Reef,Miner,,2737.0,62.0,Submarine,Coral Slums,fb3a4a45
CIT_15261,Seafood,Coral Slums,Scribe,3408.0,196.0,64.0,Sea Scooter,Mariana Plaza,4e266dc1
CIT_17176,Exotic Imports,Deep Trench,Warrior,2450.0,288.0,28.0,Fin Bicycle,Deep Trench,3217e80a
CIT_3997,Seafood,Deep Trench,Fisher,2221.0,200.0,42.0,Fin Bicycle,Coral Slums,9eb12e97
CIT_7584,Seafood,Coral Slums,Miner,1338.0,100.0,38.0,Fin Bicycle,Mariana Plaza,588d7af5
CIT_9552,Exotic Imports,Mariana Plaza,Warrior,2107.0,311.0,27.0,Sea Scooter,Coral Slums,55fa2955
CIT_19416,Seafood,Coral Slums,Warrior,1535.0,100.0,40.0,Fin Bicycle,Deep Trench,35fa54f5
CIT_16517,Seafood,Deep Trench,Warrior,1308.0,174.0,35.0,No Vehicle,Deep Trench,0337c667
CIT_10657,Seafood,Deep Trench,Fisher,1972.0,,39.0,No Vehicle,Deep Trench,7b6bf674
CIT_4711,Seafood,Deep Trench,Scribe,3758.0,389.0,55.0,No Vehicle,The Golden Reef,5197fcbc
CIT_15829,Seaweed,Mariana Plaza,Scribe,1465.0,165.0,59.0,Sea Scooter,Mariana Plaza,13c79c32
CIT_6443,Seaweed,Mariana Plaza,Scribe,31478.0,4667.0,77.0,Sea Scooter,Mariana Plaza,7eb6a57b
CIT_17916,Exotic Imports,The Golden Reef,Fisher,1579.0,343.0,25.0,Fin Bicycle,Deep Trench,6c1d7891
CIT_16613,Seafood,The Golden Reef,Merchant,8254.0,1888.0,66.0,Sea Scooter,Mariana Plaza,e38536e6
CIT_11267,Exotic Imports,Deep Trench,Warrior,3058.0,350.0,35.0,Fin Bicycle,Coral Slums,a130ff86
CIT_10509,Seaweed,Coral Slums,Miner,1406.0,100.0,44.0,Fin Bicycle,Deep Trench,262193d8
CIT_18960,Seaweed,Deep Trench,Fisher,,284.0,54.0,No Vehicle,Mariana Plaza,9453640e
CIT_10371,Seaweed,Coral Slums,Fisher,1206.0,100.0,45.0,No Vehicle,Deep Trench,12353f76
CIT_10725,Seaweed,Deep Trench,Miner,5108.0,472.0,51.0,No Vehicle,Coral Slums,fa40c4d7
CIT_14534,Seafood,The Golden Reef,Merchant,41329.0,9255.0,103.0,Fin Bicycle,Coral Slums,a8861b9c
CIT_5597,Seafood,The Golden Reef,Merchant,1641.0,492.0,56.0,Fin Bicycle,The Golden Reef,a214fa12
CIT_2376,Seafood,Deep Trench,Warrior,10643.0,1092.0,44.0,Submarine,Coral Slums,ff5b036d
CIT_7601,Seaweed,Deep Trench,Warrior,7657.0,743.0,41.0,No Vehicle,Deep Trench,927dba7c
CIT_18712,Seaweed,The Golden Reef,Merchant,17657.0,3897.0,77.0,No Vehicle,Mariana Plaza,d30b6bca
CIT_2023,Seafood,The Golden Reef,Merchant,15429.0,3448.0,77.0,No Vehicle,Coral Slums,acb6cc7b
CIT_3760,Seafood,Mariana Plaza,Scribe,4378.0,643.0,57.0,Sea Scooter,Mariana Plaza,e746d61a
CIT_2804,Exotic Imports,Mariana Plaza,Scribe,2774.0,460.0,40.0,Sea Scooter,Mariana Plaza,797db0c5
CIT_9921,Exotic Imports,Coral Slums,Scribe,1599.0,110.0,42.0,Sea Scooter,Mariana Plaza,d8dc77b1
CIT_17297,Exotic Imports,Deep Trench,Warrior,2098.0,199.0,33.0,No Vehicle,Deep Trench,4fdf5f29
CIT_16446,Exotic Imports,Coral Slums,Warrior,4141.0,259.0,38.0,No Vehicle,Deep Trench,360ade21
CIT_15367,Seaweed,Mariana Plaza,Scribe,1308.0,216.0,64.0,Sea Scooter,Mariana Plaza,47c9e845
CIT_5488,Exotic Imports,Mariana Plaza,Miner,,416.0,48.0,No Vehicle,Deep Trench,accf249e
CIT_12124,Exotic Imports,Mariana Plaza,Scribe,22228.0,3376.0,62.0,Submarine,Mariana Plaza,9ff3c2db
CIT_8240,Exotic Imports,Deep Trench,Merchant,1638.0,217.0,59.0,No Vehicle,The Golden Reef,e8b68414
CIT_1276,Exotic Imports,Mariana Plaza,Scribe,4264.0,583.0,49.0,Sea Scooter,Mariana Plaza,36f70aee
CIT_15422,Seafood,Deep Trench,Fisher,,255.0,44.0,No Vehicle,Deep Trench,ae1b16ac
CIT_17353,Exotic Imports,The Golden Reef,Warrior,3654.0,850.0,35.0,Submarine,Deep Trench,c2834869
CIT_0571,Seafood,Coral Slums,Miner,1725.0,110.0,46.0,Fin Bicycle,Deep Trench,6f3746cf
CIT_12694,Exotic Imports,The Golden Reef,Merchant,8555.0,2028.0,51.0,Sea Scooter,The Golden Reef,9a6eb7be
CIT_4650,Seaweed,Coral Slums,Miner,1395.0,100.0,45.0,No Vehicle,Coral Slums,bac8877a
CIT_12643,Exotic Imports,Mariana Plaza,Warrior,18538.0,2755.0,47.0,Sea Scooter,The Golden Reef,9ae413a9
CIT_6807,Seafood,The Golden Reef,Scribe,,1434.0,58.0,Sea Scooter,Deep Trench,77a29c1c
CIT_3876,Seaweed,Coral Slums,Merchant,1307.0,100.0,54.0,Sea Scooter,The Golden Reef,f2519f33
CIT_7165,Exotic Imports,Deep Trench,Warrior,2788.0,226.0,34.0,Fin Bicycle,Mariana Plaza,183dd55a
CIT_1831,Seafood,Deep Trench,Fisher,1588.0,143.0,33.0,Sea Scooter,Coral Slums,6724eb0c
CIT_6104,Seafood,Deep Trench,Fisher,1630.0,173.0,43.0,Sea Scooter,Deep Trench,0cc91713
CIT_5323,Seafood,Deep Trench,Fisher,14450.0,1559.0,55.0,No Vehicle,The Golden Reef,37907419
CIT_14457,Seafood,Deep Trench,Fisher,1988.0,178.0,41.0,No Vehicle,The Golden Reef,4c434055
CIT_16581,Seaweed,The Golden Reef,Miner,3871.0,762.0,56.0,No Vehicle,Coral Slums,c971cee8
CIT_17188,Seafood,The Golden Reef,Merchant,46978.0,10000.0,100.0,Submarine,Mariana Plaza,931ba4e0
CIT_19642,Exotic Imports,The Golden Reef,Merchant,1886.0,513.0,41.0,Sea Scooter,The Golden Reef,7fc4c363
CIT_3169,Seaweed,Coral Slums,Miner,1342.0,118.0,48.0,Sea Scooter,Coral Slums,54efbf7e
CIT_6279,Seafood,Coral Slums,Scribe,1802.0,,48.0,Sea Scooter,Deep Trench,69c9e703
CIT_12534,Seafood,Mariana Plaza,Warrior,89330.0,10000.0,84.0,Submarine,Deep Trench,dd35413e
CIT_8155,Seafood,Mariana Plaza,Warrior,3301.0,499.0,40.0,Fin Bicycle,Deep Trench,d17a3a6a
CIT_7770,Exotic Imports,The Golden Reef,Merchant,25675.0,5817.0,86.0,Fin Bicycle,Mariana Plaza,edda4843
CIT_17773,Seafood,The Golden Reef,Warrior,5551.0,1218.0,46.0,Fin Bicycle,Mariana Plaza,f93575a4
CIT_10513,Seaweed,Coral Slums,Miner,2314.0,123.0,55.0,Sea Scooter,Coral Slums,4316fd0d
CIT_3143,Seafood,Mariana Plaza,Miner,2294.0,331.0,48.0,Sea Scooter,Coral Slums,ff477155
CIT_16635,Exotic Imports,Deep Trench,Warrior,21633.0,2295.0,39.0,Fin Bicycle,Coral Slums,f76c9038
CIT_8600,Seaweed,The Golden Reef,Scribe,8965.0,2014.0,63.0,Sea Scooter,Mariana Plaza,05e6c320
CIT_11928,Seafood,The Golden Reef,Merchant,12131.0,2766.0,70.0,Fin Bicycle,The Golden Reef,4a3c15ab
CIT_12840,Seaweed,Deep Trench,Scribe,1001.0,103.0,66.0,Sea Scooter,Deep Trench,0f3d0904
CIT_1979,Seaweed,Mariana Plaza,Warrior,1524.0,226.0,36.0,No Vehicle,Coral Slums,4d1005da
CIT_9892,Exotic Imports,Coral Slums,Fisher,2691.0,148.0,40.0,Sea Scooter,Deep Trench,f7770984
CIT_16690,Seafood,Deep Trench,Fisher,15427.0,1649.0,48.0,Sea Scooter,Coral Slums,9edd80cc
CIT_1009,Seaweed,Deep Trench,Fisher,3475.0,361.0,55.0,Sea Scooter,Deep Trench,dc3ea97e
CIT_0759,Seaweed,Mariana Plaza,Merchant,1129.0,225.0,58.0,Sea Scooter,The Golden Reef,3d877ff3
CIT_8178,Exotic Imports,Mariana Plaza,Merchant,4880.0,779.0,,Sea Scooter,The Golden Reef,8542f66c
CIT_4945,Seafood,Deep Trench,Merchant,1871.0,196.0,52.0,Sea Scooter,Mariana Plaza,9fa24672
CIT_13545,Seaweed,Coral Slums,Miner,,,56.0,Fin Bicycle,Deep Trench,7e5fee59
CIT_18815,Seafood,Coral Slums,Miner,2395.0,133.0,44.0,Submarine,Coral Slums,18296a29
CIT_12320,Seafood,Deep Trench,Fisher,5155.0,597.0,46.0,No Vehicle,Deep Trench,61e71266
CIT_3890,Exotic Imports,The Golden Reef,Merchant,3750.0,906.0,54.0,Sea Scooter,The Golden Reef,346d0cf6
CIT_18042,Seafood,The Golden Reef,Merchant,25791.0,5634.0,82.0,Fin Bicycle,The Golden Reef,e1a37614
CIT_8374,Exotic Imports,The Golden Reef,Warrior,81783.0,10000.0,71.0,No Vehicle,Deep Trench,f6ade557
CIT_14819,Exotic Imports,The Golden Reef,Merchant,3702.0,,54.0,Sea Scooter,Mariana Plaza,7a00daa9
CIT_1362,Exotic Imports,Deep Trench,Fisher,1994.0,192.0,31.0,Fin Bicycle,Coral Slums,282787a1
CIT_4307,Exotic Imports,Mariana Plaza,Scribe,3868.0,569.0,55.0,Fin Bicycle,Deep Trench,5763bb70
CIT_14964,Exotic Imports,Deep Trench,Fisher,,154.0,31.0,Fin Bicycle,Deep Trench,9e7b443b
CIT_10273,Seafood,Coral Slums,Miner,1559.0,120.0,41.0,No Vehicle,Deep Trench,e3bb1cc2
CIT_11456,Exotic Imports,The Golden Reef,Merchant,8622.0,1936.0,57.0,Submarine,The Golden Reef,f4a11491
CIT_0013,Exotic Imports,Deep Trench,Miner,1874.0,248.0,41.0,Sea Scooter,Coral Slums,c9536cde
CIT_10481,Seafood,Deep Trench,Scribe,2029.0,205.0,,Fin Bicycle,Mariana Plaza,51fba3cd
CIT_6696,Exotic Imports,Deep Trench,Warrior,3264.0,351.0,39.0,Sea Scooter,Deep Trench,4e6f2f62
CIT_5653,Seaweed,Deep Trench,Scribe,1047.0,166.0,57.0,Sea Scooter,Mariana Plaza,b4c48c88
CIT_1612,Exotic Imports,Mariana Plaza,Fisher,7638.0,1133.0,49.0,No Vehicle,The Golden Reef,64ebe0db
CIT_3906,Seaweed,Mariana Plaza,Merchant,7964.0,1254.0,67.0,Sea Scooter,Coral Slums,22a51f15
CIT_3608,Seafood,The Golden Reef,Merchant,15197.0,3444.0,72.0,No Vehicle,Mariana Plaza,afee4fa7
CIT_7518,Seaweed,Deep Trench,Warrior,4614.0,466.0,41.0,Sea Scooter,Coral Slums,a9dbbba5
CIT_0545,Seafood,Deep Trench,Miner,2490.0,294.0,51.0,No Vehicle,Mariana Plaza,eeb526a9
CIT_0697,Seaweed,Deep Trench,Fisher,2622.0,268.0,54.0,Sea Scooter,Coral Slums,1e8ffc0c
CIT_4625,Seaweed,Coral Slums,Fisher,1693.0,106.0,57.0,Fin Bicycle,Deep Trench,24442085
CIT_15614,Seaweed,Coral Slums,Warrior,1017.0,100.0,42.0,Submarine,The Golden Reef,4b4f55aa
CIT_12637,Seafood,The Golden Reef,Merchant,16994.0,3798.0,73.0,Sea Scooter,Coral Slums,0dac4611
CIT_7121,Exotic Imports,Deep Trench,Warrior,1712.0,178.0,20.0,Fin Bicycle,Mariana Plaza,26ca4156
CIT_6896,Seaweed,Mariana Plaza,Warrior,,1902.0,53.0,Fin Bicycle,Deep Trench,c72b114d
CIT_19591,Seaweed,Deep Trench,Fisher,1868.0,207.0,40.0,Fin Bicycle,Coral Slums,65a8d755
CIT_13219,Seaweed,Deep Trench,Warrior,23957.0,2447.0,48.0,No Vehicle,Deep Trench,f29c1337
CIT_2250,Seaweed,Coral Slums,Miner,1910.0,112.0,48.0,Sea Scooter,Coral Slums,58c8a9ea
CIT_4437,Seafood,Deep Trench,Fisher,1652.0,226.0,46.0,Fin Bicycle,Mariana Plaza,081de974
CIT_16882,Seafood,The Golden Reef,Miner,3023.0,598.0,33.0,Fin Bicycle,Coral Slums,32066c91
CIT_18886,Seafood,Mariana Plaza,Warrior,8569.0,1202.0,35.0,No Vehicle,Deep Trench,bb21f3cf
CIT_4298,Seafood,Mariana Plaza,Scribe,6522.0,1000.0,63.0,No Vehicle,Mariana Plaza,85b763fa
CIT_8109,Seaweed,The Golden Reef,Merchant,9292.0,,75.0,Submarine,Deep Trench,0b8d3cdf
CIT_10511,Exotic Imports,Mariana Plaza,Miner,1522.0,196.0,39.0,Fin Bicycle,Deep Trench,fd7209ea
CIT_5017,Seaweed,The Golden Reef,Scribe,11137.0,2508.0,74.0,Fin Bicycle,Mariana Plaza,e951bf9f
CIT_3643,Exotic Imports,Mariana Plaza,Fisher,2273.0,320.0,39.0,Fin Bicycle,The Golden Reef,d552ea12
CIT_18799,Seafood,Mariana Plaza,Merchant,2856.0,481.0,56.0,Sea Scooter,Mariana Plaza,6d950a13
CIT_19097,Seafood,Deep Trench,Warrior,1242.0,182.0,,Sea Scooter,Deep Trench,03b83919
CIT_8404,Seafood,Coral Slums,Miner,1915.0,127.0,50.0,Fin Bicycle,Coral Slums,790ae894
CIT_18835,Seafood,Coral Slums,Miner,1767.0,100.0,47.0,No Vehicle,Deep Trench,0f5d0ef4
CIT_16552,Exotic Imports,Mariana Plaza,Warrior,2401.0,376.0,29.0,Fin Bicycle,The Golden Reef,d6b4bc0f
CIT_14840,Exotic Imports,Mariana Plaza,Warrior,4085.0,678.0,31.0,Sea Scooter,Coral Slums,a9304f0d
CIT_4918,Exotic Imports,The Golden Reef,Scribe,6991.0,1630.0,51.0,No Vehicle,Mariana Plaza,bd016389
CIT_18471,Exotic Imports,Deep Trench,Warrior,2041.0,,26.0,Sea Scooter,Deep Trench,6a022a75
CIT_13464,Seafood,Deep Trench,Warrior,,186.0,34.0,Sea Scooter,Deep Trench,8507eba5
CIT_1927,Seafood,Deep Trench,Merchant,1271.0,129.0,56.0,Sea Scooter,The Golden Reef,a8e22eb9
CIT_18767,Exotic Imports,The Golden Reef,Scribe,45312.0,10000.0,92.0,Fin Bicycle,Mariana Plaza,51f67b46
CIT_12910,Seaweed,Deep Trench,Warrior,4365.0,466.0,55.0,Fin Bicycle,Deep Trench,32ce960f
CIT_13959,Seafood,The Golden Reef,Warrior,29935.0,6715.0,72.0,Submarine,The Golden Reef,35010a21
CIT_5695,Seafood,Coral Slums,Fisher,7932.0,468.0,51.0,No Vehicle,The Golden Reef,f5cbd220
CIT_2228,Seafood,The Golden Reef,Fisher,2061.0,540.0,46.0,Fin Bicycle,Deep Trench,53546b8b
CIT_19269,Seaweed,The Golden Reef,Miner,21725.0,4855.0,66.0,Fin Bicycle,Deep Trench,b0d3ec14
CIT_5565,Seaweed,Coral Slums,Fisher,1731.0,116.0,50.0,Fin Bicycle,Deep Trench,bc5524c9
CIT_3797,Seafood,Mariana Plaza,Miner,1559.0,245.0,45.0,Submarine,Coral Slums,258e5258
CIT_8747,Exotic Imports,Deep Trench,Warrior,31716.0,3336.0,51.0,Fin Bicycle,Coral Slums,2cc90b93
CIT_12631,Exotic Imports,Deep Trench,Warrior,7160.0,718.0,33.0,No Vehicle,Deep Trench,0121fa60
CIT_12046,Seaweed,Mariana Plaza,Warrior,7803.0,1171.0,49.0,No Vehicle,Deep Trench,65ad8984
CIT_10418,Seafood,Coral Slums,Scribe,2942.0,176.0,61.0,Fin Bicycle,The Golden Reef,b3070ea3
CIT_8802,Seafood,The Golden Reef,Scribe,4083.0,817.0,59.0,No Vehicle,Mariana Plaza,155ea292
CIT_15264,Exotic Imports,Deep Trench,Warrior,3447.0,378.0,34.0,Fin Bicycle,Deep Trench,94f1e58b
CIT_13562,Exotic Imports,Deep Trench,Fisher,34281.0,3621.0,63.0,Submarine,Coral Slums,97b908ba
CIT_16487,Seafood,Mariana Plaza,Warrior,2195.0,272.0,31.0,No Vehicle,Deep Trench,65052223
CIT_4734,Exotic Imports,The Golden Reef,Fisher,1732.0,441.0,32.0,No Vehicle,Deep Trench,868bb2e5
CIT_10894,Seaweed,Coral Slums,Fisher,2424.0,128.0,33.0,Sea Scooter,Coral Slums,19301c82
CIT_7330,Seafood,Deep Trench,Warrior,6122.0,658.0,31.0,No Vehicle,Deep Trench,ef48d650
CIT_6649,Exotic Imports,Deep Trench,Miner,3870.0,376.0,47.0,No Vehicle,Coral Slums,be5d0650
CIT_6615,Seafood,Deep Trench,Warrior,2111.0,205.0,46.0,Sea Scooter,Mariana Plaza,9dfb5565
CIT_17375,Seafood,Coral Slums,Warrior,1851.0,100.0,43.0,Sea Scooter,Deep Trench,071e3002
CIT_0648,Seaweed,The Golden Reef,Warrior,15325.0,3510.0,52.0,No Vehicle,Mariana Plaza,03a28585
